秘密保持契約書(案)※双方向の場合	0	x
  国立大学法人大分大学(以下「甲」という)と*****株式会社(以下「乙」という)と	0	c
は、******の事業化(***に係る共同研究の可能性、***に係るライセンスの	0	c
可能性)を検討(以下「本検討」という)するにあたり、甲又は乙から相手方に開示され	0	c
る情報の秘密保持等に関し、以下のとおり契約を締結する。	0	s
(秘密情報)	0	d
第1条  秘密情報とは、本検討を行うにあたって、甲又は乙から相手方に対し、別紙1に	0	c
記載した特許出願明細書、及び、秘密と明示のうえ、書面又は口頭で開示された情報を	0	c
いう。(口頭の場合は、開示後1週間以内に開示側が書面に記載し、受領側の確認を得	0	c
た情報に限る)	6	s
(除外事項)	0	d
第2条  次の各号のいずれかに該当することを証明できる場合は、秘密情報の対象としな	0	c
いものとする。	0	d
(1)開示の時点で、既に公知公用のもの。	0	s
(2)開示の時点で、受領者が既に保有していたもの。	0	s
(3)開示後、受領側の責によらずに公知公用となったもの。	0	s
(4)受領側が、第三者から秘密保持義務を負うことなく適法に入手したもの。	0	s
(5)秘密保持の必要がない旨を、開示側から書面で確認したもの。	0	s
(6)開示された秘密情報によらずして、受領側が独自に開発したもの。	11	s
(秘密保持)	0	d
第3条  甲及び乙は、相手方から開示された秘密情報を秘密に保持し、相手方の書面によ	0	c
る事前の同意を得ることなく、本検討を進めるために知る必要のある関係者以外の者に、	0	c
開示、漏洩してはならない。	0	b
2  甲及び乙は、本検討を行うため、第三者に相手方の秘密情報を開示する必要がある場	0	c
合は、事前に相手方の書面による同意を得るとともに、当該第三者に対し本契約の下で	0	c
負う受領側の義務と同等の義務を課すものとし、その監督責任を負うものとする。	0	b
3  甲及び乙は、相手方から受領した秘密情報を、善良なる管理者の注意をもって保管管	0	c
理するものとする。	20	s
(利用)	0	d
第4条  甲及び乙は、相手方から開示された秘密情報を、本検討のためにのみ利用するも	0	c
のとし、その他の目的には利用してはならない。	0	b
1	0	e
2  甲及び乙は、相手方から開示された秘密情報を、事前に相手方の書面による同意を受	0	c
けることなく複製しないものとする。また、当該同意を得て作られた複製物は、相手方	0	c
から開示された秘密情報として、本契約に従って取り扱われるものとする。	29	s
(検討結果の報告)	0	d
第5条  甲及び乙は、本検討の結果を、本契約締結日から**ヶ月以内に書面で相手方に	0	c
報告する。	36	s
(成果の取扱い)	0	d
第6条  甲及び乙は、相手方から開示された秘密情報に基づいて、知的財産が生じた場合	0	c
には、甲又は乙は、直ちに相手方に対し通知するものとし、権利の帰属、取扱い等につ	0	c
いて別途協議のうえ決定するものとする。	39	s
(返却)	0	d
第7条  甲及び乙は、相手方の要求があった場合あるいは本検討が終了した場合、相手方	0	c
の要求に従い、本検討の過程で受領した相手方の秘密情報を、複製物がある場合にはそ	0	c
れを含めて、相手方に返却するか破棄するものとする。	43	s
(損害賠償)	0	d
第8条  甲及び乙は、相手方が本契約に違反した場合、それにより被った損害の賠償を相	0	c
手方に請求できるものとし、当該損害の範囲、賠償方法などの詳細については、相手方	0	c
と協議のうえ決定するものとする。	47	s
(期間)	0	d
第9条  本契約の有効期間は、本契約締結日から**年間とする。	51	s
(その他)	0	d
第10条  本契約は、本契約の下で開示された秘密情報の甲及び乙による使用を許諾する	0	c
ものではないものとする。	0	b
2  本契約の修正及び変更は、甲及び乙の有権限者の署名又は記名押印のある書面により	0	c
行うものとする。	0	b
3  本契約に定めのない事項又は本契約の定めに疑義を生じた場合は、甲乙誠意をもって協	0	c
議のうえ解決を図るものとする。	-1	s
  本契約締結の証として本書2通を作成して、甲乙記名押印のうえ各自1通を保有する。	0	s
2	0	e
平成    年    月    日	0	x
                                            大分県大分市大字旦野原700番地	0	x
                                      甲    国立大学法人大分大学	0	x
                                              学  長    北野  正剛      (印)	0	x
                                      乙    ********株式会社	0	x
3	0	e
別紙1	0	x
出願番号             出願日            出願人                    発明の名称	0	x
特願 20**-******  平成**年**月**日	0	x
4	0	x
