NON-COMPETITION AND NON-DISCLOSURE AGREEMENT	0	x
THIS NON-COMPETITION AND NON-DISCLOSURE AGREEMENT	0	x
("Agreement") is made this 21st day of October, 1996, by Valco	0	c
Inc., a Colorado corporation ("Valco") and Thomas E. Brubaker	0	c
("Brubaker"), in favor of Continental Materials Corporation, a	0	c
Delaware corporation ("CMC").	0	s
Preliminary Recitals:	0	d
WHEREAS, that certain Acquisition Agreement dated the date	0	c
hereof (the "Acquisition Agreement") by Valco and CMC, provides	0	c
for the acquisition by CMC of certain rights, properties, assets	0	c
(including a partnership interest) owned or held by Valco;	0	s
WHEREAS, that certain Fee Sand And Gravel Lease dated the	0	c
date hereof (the "Lease") between Valco and CMC provides for the	0	c
lease by Valco to CMC of certain property containing sand and	0	c
gravel deposits in Pueblo County, Colorado;	0	s
WHEREAS, Brubaker is presently President and a stockholder	0	c
of Valco;	7	s
NOW, THEREFORE, in consideration of CMC's agreements and	0	c
covenants contained in the Acquisition Agreement and the Lease	0	c
and to induce CMC to consummate the purchase and lease provided	0	c
for in the Acquisition Agreement and the Lease, Valco and	0	c
Brubaker hereby covenant and agree with CMC as follows:	0	d
1.  Preamble; Preliminary Recitals	0	d
The preamble and preliminary recitals set forth above are by	0	d
this reference incorporated in and made a part of this Agreement.	23	s
2.  Non-competition	0	d
(a)  Without the prior written consent of CMC (which may be	0	c
withheld in CMC's sole discretion), for a period of ten (10)	0	c
years from and after the date hereof, neither Valco nor Brubaker	0	c
shall, directly or indirectly, whether as a stockholder,	0	c
individual, partner, agent, representative, employee, employer,	0	c
director, officer, principal, consultant, advisor, or independent	0	c
contractor, or through any of the foregoing, or in any other	0	c
relation or capacity whatsoever: (I) engage in the business	0	c
relating to sand and gravel mining or sales of ready mix	0	c
concrete, asphalt and construction aggregates, in Pueblo and/or	0	c
El Paso Counties, Colorado; (ii) operate or own a concrete batch	0	c
plant, aggregates operation or asphalt plant in Teller County,	0	c
Colorado; or (iii) except to Valco's present customers and	0	c
prospective customers in similar businesses, make any sales to	0	c
any customers in Teller County, Colorado.	0	s
(b)  Without the prior written consent of CMC (which may be	0	c
withheld in CMC's sole discretion), for a period of two (2) years	0	c
from and after the date hereof, neither Valco nor Brubaker shall,	0	c
directly or indirectly, whether as a stockholder, individual,	0	c
partner, agent, representative, employee, employer, director,	0	c
officer, principal, consultant, advisor, or independent	0	c
contractor, or through any of the foregoing, or in any other	0	c
relation or capacity whatsoever, solicit employment of any of	0	c
Valco's current or former Pueblo area employees who are retained	0	c
by CMC or any of its subsidiaries in connection with the Pueblo	0	c
operations, or encourage any such employees to leave the employ	0	c
of CMC or any of its subsidiaries.	26	s
3.  Non-disclosure	0	d
(a)  Except as provided in Subsection (b) below, each of	0	c
Valco and Brubaker agrees that, for a period of ten (10) years	0	c
from and after the date hereof, all information previously or	0	c
hereafter disclosed to any of them by CMC in connection with the	0	c
transactions contemplated by the Acquisition Agreement and Lease	0	c
and information relating to Valco's (after the date hereof CMC's)	0	c
Pueblo operations is confidential (collectively, "Confidential	0	c
Information") and shall be held in strict confidence and not	0	c
disclosed to any person or entity.	0	s
(b)  Valco and Brubaker shall have no requirement to keep	0	c
information confidential, and no such information shall be	0	c
considered Confidential Information, to the extent any of the	0	c
following applies:  (I) the information was within the public	0	c
domain at the time it was first known or provided to Valco and	0	c
Brubaker; (ii) the information was published or otherwise became	0	c
part of the public domain after it was first known or provided to	0	c
Valco and Brubaker through no fault of either of them or their	0	c
respective directors, officers, agents employees or affiliates;	0	c
or (iii) the information is required to be disclosed (x) by any	0	c
federal or state law, rule or regulation, (y) by any applicable	0	c
judgment, order or decree of any court, governmental agency or	0	c
arbitrator having or purporting to have jurisdiction in the	0	c
matter, or (z) pursuant to any subpoena or other discovery	0	c
request in any litigation, arbitration or other proceeding;	0	c
provided, however, that if any of Valco and Brubaker proposes to	0	c
disclose the information in accordance with (x), (y) or (z), such	0	c
party shall, to the extent feasible, first give CMC reasonable	0	c
prior notice of the proposed disclosure of any such information	0	c
to the application of such law, rule or regulation, or to appear	0	c
before any court, governmental agency or arbitration order to	0	c
contest the disclosure, as the case may be.	0	s
(c)  Valco may disclose, on a need to know basis,	0	c
Confidential Information to directors, officers, employees,	0	c
attorneys and accountants, subject to the last sentence of this	0	c
paragraph (c).  With CMC's prior written consent (which will not	0	c
be unreasonably withheld), Valco and Brubaker may disclose, on a	0	c
need to know basis, Confidential Information to consultants,	0	c
advisors and institutional lenders, subject to the last sentence	0	c
of this paragraph (c).  Valco also may disclose, on a need to	0	c
know basis, and subject to the last sentence of this paragraph	0	c
(c), to any bona fide acquirer (whether by purchase, exchange,	0	c
merger or otherwise) of the stock, of substantially all of the	0	c
assets of Valco, or of the interest of Valco under the Lease, the	0	c
formula under the Lease for determining the Production Royalty	0	c
Rate, the historical revenues received under the Lease, the total	0	c
tonnage mined (on an aggregate and not product type basis) under	0	c
the Lease and total remaining tons to be mined under the Lease,	0	c
and with CMC's prior written consent (not	0	c
2	0	e
to be unreasonably withheld), any other information concerning	0	c
the Lease, but CMC may withhold such consent in its sole	0	c
discretion as to such other information if in CMC's sole judgment	0	c
a recipient of such other information is or could be expected	0	c
to become a competitor of CMC in the Pueblo area.  In the case of	0	c
any permitted disclosure of Confidential Information under this	0	c
paragraph (c), Valco and Brubaker shall inform such persons of	0	c
the existence of this Agreement and take all reasonable steps to	0	c
ensure that such persons comply with the provisions of this	0	c
Agreement applicable to Valco and Brubaker.	54	s
4.  Enforcement; Damages; Construction	0	d
(a)  Valco's and Brubaker's obligations hereunder shall be	0	c
joint and several as long as Brubaker controls Valco.  If	0	c
Brubaker no longer controls Valco, Valco's and Brubaker's	0	c
obligation herein shall be several.  Each of Valco and Brubaker	0	c
recognizes that it would be impossible to measure in money all	0	c
the damages which will accrue to CMC by reason of a failure to	0	c
comply with the restrictions and perform the obligations under	0	c
this Agreement.  Each of Valco and Brubaker hereby acknowledges	0	c
that CMC would lack an adequate remedy at law and CMC shall, in	0	c
addition to and not in lieu of money damages, be entitled to	0	c
specific performance and injunctive relief against Valco and	0	c
Brubaker in an action or procedure to enforce the provisions	0	c
hereof.  Valco and Brubaker shall reimburse CMC for its expenses,	0	c
including reasonable attorney's fees, incurred in connection with	0	c
the enforcement of the provisions hereof relating to a breach of	0	c
this Agreement by Valco or Brubaker.	0	s
(b)  No waiver or amendment to this Agreement shall be valid	0	c
unless signed in writing by each of Valco, Brubaker and CMC.  If	0	c
any provision of this Agreement shall be invalid or	0	c
unenforceable, in whole or in part, or as applied to any	0	c
circumstance, under the laws of any jurisdiction which may govern	0	c
for such purpose, then such provision shall be deemed to be	0	c
modified or restricted to the extent and in a manner necessary to	0	c
render the same valid and enforceable, either generally or as	0	c
applied to such circumstance, or shall be deemed excised from	0	c
this Agreement, as the case may require, and this Agreement shall	0	c
be construed and enforced to the maximum extent permitted by law,	0	c
as if such provision had been originally incorporated herein as	0	c
so modified or restricted, or as if such provision had not been	0	c
originally incorporated herein, as the case may be.	0	s
(c)  This Agreement shall be binding upon, and inure to the	0	c
benefit of, the successors and assigns of each of Valco, Brubaker	0	c
and CMC.	0	s
(d)  The captions used in this Agreement are for convenience	0	c
only and shall not be construed to limit or define the scope or	0	c
intent of any paragraph.	0	s
(e)  This Agreement has been executed and delivered in	0	c
Colorado Springs, Colorado and the validity and interpretation	0	c
hereof shall be governed in all respects by the laws of the State	0	c
of Colorado.	-1	s
3	0	e
IN WITNESS WHEREOF, each of Valco and Brubaker has executed	0	c
this Agreement on the day and year first above written.	0	s
VALCO INC.	0	x
By: ___________________________	0	x
Name:  Thomas E. Brubaker	0	x
Title:  President	0	x
THOMAS E. BRUBAKER	0	x
By: ___________________________	0	x
Thomas E. Brubaker	0	x
